user_id,meal_id,ratings,meal_type
846,20964,9,lunch
855,20964,6,lunch
860,20964,9,lunch
866,20964,9,lunch
878,20964,4,lunch
889,20964,9,lunch
898,20964,8,lunch
900,20964,8,lunch
901,20964,10,lunch
913,20964,9,lunch
919,20964,9,lunch
937,20964,7,lunch
954,20964,7,lunch
955,20964,5,lunch
966,20964,7,lunch
972,20964,10,lunch
987,20964,4,lunch
989,20964,10,lunch
993,20964,6,lunch
995,20964,8,lunch
997,20964,4,lunch
999,20964,8,lunch
1002,20964,9,lunch
1005,20964,4,lunch
1015,20964,6,lunch
1016,20964,10,lunch
1021,20964,9,lunch
1023,20964,9,lunch
1027,20964,9,lunch
1029,20964,10,lunch
1041,20964,10,lunch
1052,20964,9,lunch
1054,20964,6,lunch
1057,20964,7,lunch
1061,20964,10,lunch
1073,20964,7,lunch
1078,20964,8,lunch
1087,20964,5,lunch
1123,20964,9,lunch
1132,20964,10,lunch
1141,20964,9,lunch
1142,20964,7,lunch
1146,20964,5,lunch
1154,20964,6,lunch
1155,20964,5,lunch
1166,20964,8,lunch
1177,20964,7,lunch
1183,20964,8,lunch
1199,20964,5,lunch
1203,20964,7,lunch
1216,20964,7,lunch
1221,20964,6,lunch
1222,20964,8,lunch
1223,20964,5,lunch
1227,20964,6,lunch
1228,20964,5,lunch
1231,20964,9,lunch
1236,20964,4,lunch
1242,20964,9,lunch
1249,20964,4,lunch
1257,20964,7,lunch
1260,20964,8,lunch
1266,20964,5,lunch
1268,20964,5,lunch
1273,20964,8,lunch
1284,20964,9,lunch
1287,20964,10,lunch
1293,20964,9,lunch
1302,20964,8,lunch
1309,20964,7,lunch
1313,20964,4,lunch
1323,20964,5,lunch
1329,20964,8,lunch
1338,20964,10,lunch
1340,20964,8,lunch
1345,20964,8,lunch
1346,20964,6,lunch
1350,20964,6,lunch
1365,20964,7,lunch
1369,20964,7,lunch
1372,20964,6,lunch
1373,20964,10,lunch
1377,20964,10,lunch
1380,20964,5,lunch
1386,20964,5,lunch
1395,20964,5,lunch
1396,20964,6,lunch
1398,20964,7,lunch
1400,20964,6,lunch
1406,20964,10,lunch
1418,20964,4,lunch
1419,20964,10,lunch
1422,20964,4,lunch
1427,20964,10,lunch
1435,20964,9,lunch
1441,20964,9,lunch
1452,20964,5,lunch
1460,20964,10,lunch
1467,20964,5,lunch
1469,20964,4,lunch
1473,20964,4,lunch
1474,20964,8,lunch
1478,20964,8,lunch
1485,20964,6,lunch
1489,20964,10,lunch
1499,20964,5,lunch
1501,20964,10,lunch
1502,20964,4,lunch
1536,20964,6,lunch
1541,20964,8,lunch
1568,20964,8,lunch
1575,20964,7,lunch
1585,20964,7,lunch
1599,20964,10,lunch
1600,20964,9,lunch
1608,20964,4,lunch
1609,20964,9,lunch
1610,20964,5,lunch
1613,20964,8,lunch
1629,20964,6,lunch
1646,20964,4,lunch
1648,20964,10,lunch
1649,20964,10,lunch
1651,20964,5,lunch
1659,20964,7,lunch
1660,20964,9,lunch
1661,20964,9,lunch
1662,20964,7,lunch
1667,20964,7,lunch
1676,20964,5,lunch
1680,20964,8,lunch
1692,20964,9,lunch
1697,20964,7,lunch
1701,20964,6,lunch
1704,20964,9,lunch
1721,20964,5,lunch
1733,20964,10,lunch
1737,20964,6,lunch
1741,20964,10,lunch
1752,20964,5,lunch
1753,20964,5,lunch
1761,20964,8,lunch
1764,20964,7,lunch
1766,20964,4,lunch
1780,20964,9,lunch
1784,20964,5,lunch
1797,20964,8,lunch
1810,20964,9,lunch
1812,20964,5,lunch
1824,20964,8,lunch
1825,20964,6,lunch
1826,20964,8,lunch
1831,20964,6,lunch
1832,20964,9,lunch
1844,20964,6,lunch
1846,20964,4,lunch
1854,20964,9,lunch
1860,20964,5,lunch
1862,20964,8,lunch
1865,20964,9,lunch
1870,20964,6,lunch
1877,20964,5,lunch
1884,20964,8,lunch
1885,20964,5,lunch
1886,20964,5,lunch
1887,20964,10,lunch
1894,20964,8,lunch
1907,20964,10,lunch
1910,20964,9,lunch
1912,20964,5,lunch
1914,20964,6,lunch
1920,20964,10,lunch
1934,20964,9,lunch
1937,20964,10,lunch
1970,20964,4,lunch
1972,20964,9,lunch
1981,20964,10,lunch
1982,20964,5,lunch
1986,20964,5,lunch
1992,20964,8,lunch
2003,20964,10,lunch
2027,20964,8,lunch
2035,20964,9,lunch
2052,20964,8,lunch
2059,20964,10,lunch
2083,20964,6,lunch
2084,20964,9,lunch
2110,20964,9,lunch
2115,20964,7,lunch
2118,20964,6,lunch
2123,20964,8,lunch
2130,20964,7,lunch
2138,20964,5,lunch
2147,20964,9,lunch
2164,20964,10,lunch
2169,20964,4,lunch
2182,20964,7,lunch
2188,20964,7,lunch
2189,20964,5,lunch
2191,20964,4,lunch
2206,20964,8,lunch
2216,20964,9,lunch
2255,20964,7,lunch
2263,20964,10,lunch
2268,20964,4,lunch
2270,20964,9,lunch
2272,20964,6,lunch
2273,20964,9,lunch
2279,20964,10,lunch
2282,20964,4,lunch
2311,20964,4,lunch
2326,20964,7,lunch
2334,20964,9,lunch
2362,20964,10,lunch
2370,20964,5,lunch
2375,20964,5,lunch
2380,20964,9,lunch
2384,20964,6,lunch
2386,20964,5,lunch
2388,20964,7,lunch
2411,20964,10,lunch
2428,20964,4,lunch
2431,20964,10,lunch
2439,20964,8,lunch
2441,20964,9,lunch
2447,20964,9,lunch
2465,20964,4,lunch
2467,20964,7,lunch
2475,20964,10,lunch
2482,20964,6,lunch
2484,20964,8,lunch
2492,20964,10,lunch
2499,20964,7,lunch
2507,20964,8,lunch
2508,20964,9,lunch
2509,20964,9,lunch
2516,20964,6,lunch
2541,20964,10,lunch
2550,20964,4,lunch
2558,20964,4,lunch
2571,20964,7,lunch
2581,20964,10,lunch
2602,20964,10,lunch
2604,20964,8,lunch
2614,20964,4,lunch
2620,20964,10,lunch
2623,20964,7,lunch
2631,20964,10,lunch
2651,20964,7,lunch
2669,20964,5,lunch
2675,20964,7,lunch
2681,20964,10,lunch
2684,20964,8,lunch
2695,20964,9,lunch
2696,20964,7,lunch
2697,20964,10,lunch
2710,20964,10,lunch
2733,20964,9,lunch
2740,20964,7,lunch
2749,20964,5,lunch
2750,20964,7,lunch
2755,20964,4,lunch
2756,20964,9,lunch
2757,20964,10,lunch
2758,20964,5,lunch
2762,20964,7,lunch
2770,20964,6,lunch
2778,20964,6,lunch
2782,20964,5,lunch
2787,20964,10,lunch
2794,20964,7,lunch
2804,20964,6,lunch
2806,20964,6,lunch
2809,20964,5,lunch
2813,20964,8,lunch
2815,20964,10,lunch
2816,20964,5,lunch
2818,20964,5,lunch
2826,20964,6,lunch
2842,20964,9,lunch
2863,20964,10,lunch
2867,20964,5,lunch
2880,20964,7,lunch
2886,20964,8,lunch
2887,20964,4,lunch
2895,20964,4,lunch
2909,20964,10,lunch
2913,20964,9,lunch
2930,20964,9,lunch
2935,20964,5,lunch
2943,20964,9,lunch
2958,20964,6,lunch
2961,20964,10,lunch
2966,20964,9,lunch
2979,20964,5,lunch
2983,20964,5,lunch
2994,20964,4,lunch
10,12106,8,dinner
27,12106,9,dinner
38,12106,10,dinner
47,12106,8,dinner
55,12106,8,dinner
59,12106,9,dinner
61,12106,4,dinner
72,12106,10,dinner
91,12106,7,dinner
97,12106,6,dinner
99,12106,5,dinner
105,12106,7,dinner
113,12106,6,dinner
114,12106,8,dinner
121,12106,6,dinner
122,12106,6,dinner
124,12106,7,dinner
134,12106,4,dinner
136,12106,7,dinner
148,12106,4,dinner
152,12106,8,dinner
163,12106,5,dinner
164,12106,7,dinner
168,12106,5,dinner
172,12106,4,dinner
173,12106,4,dinner
214,12106,8,dinner
222,12106,7,dinner
228,12106,5,dinner
250,12106,10,dinner
254,12106,8,dinner
261,12106,8,dinner
273,12106,5,dinner
277,12106,9,dinner
281,12106,8,dinner
283,12106,4,dinner
296,12106,8,dinner
306,12106,5,dinner
316,12106,9,dinner
331,12106,6,dinner
333,12106,4,dinner
337,12106,5,dinner
340,12106,6,dinner
341,12106,6,dinner
345,12106,7,dinner
349,12106,5,dinner
350,12106,7,dinner
351,12106,4,dinner
356,12106,7,dinner
357,12106,5,dinner
358,12106,9,dinner
360,12106,10,dinner
361,12106,7,dinner
379,12106,6,dinner
380,12106,4,dinner
387,12106,8,dinner
389,12106,9,dinner
392,12106,6,dinner
396,12106,10,dinner
402,12106,4,dinner
425,12106,4,dinner
436,12106,5,dinner
441,12106,10,dinner
443,12106,7,dinner
452,12106,8,dinner
462,12106,10,dinner
467,12106,8,dinner
474,12106,5,dinner
477,12106,6,dinner
493,12106,10,dinner
497,12106,10,dinner
501,12106,7,dinner
503,12106,10,dinner
505,12106,6,dinner
518,12106,7,dinner
519,12106,4,dinner
529,12106,9,dinner
551,12106,5,dinner
553,12106,8,dinner
563,12106,6,dinner
571,12106,4,dinner
579,12106,9,dinner
582,12106,9,dinner
593,12106,7,dinner
603,12106,10,dinner
612,12106,10,dinner
613,12106,4,dinner
615,12106,8,dinner
626,12106,5,dinner
638,12106,9,dinner
645,12106,5,dinner
647,12106,6,dinner
650,12106,6,dinner
654,12106,6,dinner
656,12106,9,dinner
659,12106,6,dinner
662,12106,6,dinner
668,12106,4,dinner
686,12106,6,dinner
687,12106,8,dinner
693,12106,10,dinner
697,12106,5,dinner
698,12106,9,dinner
720,12106,8,dinner
730,12106,5,dinner
739,12106,6,dinner
750,12106,9,dinner
752,12106,10,dinner
761,12106,10,dinner
772,12106,9,dinner
775,12106,4,dinner
776,12106,7,dinner
780,12106,4,dinner
785,12106,4,dinner
787,12106,10,dinner
788,12106,7,dinner
791,12106,6,dinner
810,12106,6,dinner
821,12106,5,dinner
829,12106,8,dinner
834,12106,9,dinner
837,12106,4,dinner
839,12106,8,dinner
845,12106,5,dinner
849,12106,9,dinner
858,12106,8,dinner
859,12106,5,dinner
884,12106,8,dinner
885,12106,9,dinner
886,12106,10,dinner
890,12106,9,dinner
910,12106,10,dinner
917,12106,4,dinner
924,12106,7,dinner
925,12106,8,dinner
932,12106,7,dinner
934,12106,9,dinner
938,12106,7,dinner
959,12106,4,dinner
970,12106,8,dinner
976,12106,4,dinner
988,12106,9,dinner
993,12106,10,dinner
1002,12106,9,dinner
1007,12106,6,dinner
1010,12106,8,dinner
1018,12106,10,dinner
1023,12106,6,dinner
1043,12106,7,dinner
1045,12106,7,dinner
1065,12106,9,dinner
1085,12106,7,dinner
1087,12106,5,dinner
1089,12106,8,dinner
1090,12106,4,dinner
1091,12106,9,dinner
1096,12106,8,dinner
1101,12106,8,dinner
1104,12106,10,dinner
1108,12106,10,dinner
1123,12106,6,dinner
1127,12106,10,dinner
1129,12106,6,dinner
1132,12106,5,dinner
1138,12106,10,dinner
1147,12106,6,dinner
1166,12106,5,dinner
1179,12106,5,dinner
1186,12106,8,dinner
1189,12106,7,dinner
1190,12106,8,dinner
1192,12106,5,dinner
1200,12106,4,dinner
1202,12106,9,dinner
1205,12106,6,dinner
1210,12106,6,dinner
1211,12106,5,dinner
1217,12106,9,dinner
1220,12106,4,dinner
1230,12106,4,dinner
1235,12106,4,dinner
1243,12106,6,dinner
1244,12106,6,dinner
1246,12106,9,dinner
1248,12106,10,dinner
1249,12106,5,dinner
1254,12106,10,dinner
1255,12106,5,dinner
1268,12106,7,dinner
1271,12106,7,dinner
1274,12106,5,dinner
1280,12106,10,dinner
1295,12106,9,dinner
1302,12106,8,dinner
1303,12106,4,dinner
1308,12106,9,dinner
1311,12106,5,dinner
1318,12106,9,dinner
1341,12106,9,dinner
1354,12106,6,dinner
1356,12106,4,dinner
1359,12106,7,dinner
1360,12106,8,dinner
1361,12106,8,dinner
1365,12106,6,dinner
1383,12106,10,dinner
1396,12106,4,dinner
1401,12106,5,dinner
1405,12106,4,dinner
1410,12106,9,dinner
1413,12106,4,dinner
1420,12106,7,dinner
1424,12106,10,dinner
1429,12106,5,dinner
1441,12106,4,dinner
1443,12106,9,dinner
1446,12106,9,dinner
1460,12106,10,dinner
1480,12106,8,dinner
1484,12106,6,dinner
1488,12106,4,dinner
1493,12106,7,dinner
1504,12106,8,dinner
1516,12106,8,dinner
1520,12106,6,dinner
1529,12106,6,dinner
1535,12106,5,dinner
1537,12106,10,dinner
1541,12106,10,dinner
1543,12106,4,dinner
1550,12106,7,dinner
1555,12106,5,dinner
1557,12106,8,dinner
1560,12106,10,dinner
1568,12106,8,dinner
1571,12106,6,dinner
1579,12106,9,dinner
1611,12106,7,dinner
1612,12106,9,dinner
1615,12106,8,dinner
1628,12106,8,dinner
1632,12106,7,dinner
1640,12106,5,dinner
1643,12106,4,dinner
1655,12106,8,dinner
1658,12106,5,dinner
1659,12106,5,dinner
1661,12106,9,dinner
1670,12106,4,dinner
1684,12106,10,dinner
1687,12106,10,dinner
1688,12106,5,dinner
1689,12106,6,dinner
1696,12106,5,dinner
1710,12106,7,dinner
1712,12106,10,dinner
1723,12106,6,dinner
1735,12106,4,dinner
1741,12106,6,dinner
1758,12106,6,dinner
1779,12106,9,dinner
1782,12106,6,dinner
1783,12106,6,dinner
1789,12106,8,dinner
1808,12106,7,dinner
1826,12106,6,dinner
1827,12106,7,dinner
1847,12106,4,dinner
1855,12106,8,dinner
1857,12106,9,dinner
1861,12106,10,dinner
1862,12106,5,dinner
1870,12106,7,dinner
1874,12106,4,dinner
1878,12106,6,dinner
1879,12106,7,dinner
1892,12106,10,dinner
1896,12106,4,dinner
1901,12106,7,dinner
1912,12106,9,dinner
1913,12106,9,dinner
1918,12106,4,dinner
1947,12106,5,dinner
1955,12106,6,dinner
1956,12106,10,dinner
1973,12106,4,dinner
1983,12106,4,dinner
1998,12106,8,dinner
2007,12106,4,dinner
2014,12106,7,dinner
2015,12106,5,dinner
2025,12106,4,dinner
2033,12106,5,dinner
2039,12106,8,dinner
2044,12106,5,dinner
2049,12106,8,dinner
2055,12106,10,dinner
2072,12106,8,dinner
2074,12106,8,dinner
2079,12106,8,dinner
2080,12106,6,dinner
2084,12106,5,dinner
2086,12106,4,dinner
2091,12106,7,dinner
2118,12106,10,dinner
2125,12106,4,dinner
2128,12106,8,dinner
2134,12106,10,dinner
2169,12106,4,dinner
2171,12106,8,dinner
2180,12106,10,dinner
2182,12106,5,dinner
2199,12106,4,dinner
2214,12106,6,dinner
2222,12106,4,dinner
2224,12106,5,dinner
2235,12106,8,dinner
2240,12106,4,dinner
2255,12106,9,dinner
2265,12106,4,dinner
2285,12106,5,dinner
2303,12106,7,dinner
2310,12106,10,dinner
2324,12106,10,dinner
2332,12106,6,dinner
2335,12106,9,dinner
2340,12106,9,dinner
2355,12106,7,dinner
2360,12106,4,dinner
2364,12106,6,dinner
2365,12106,5,dinner
2369,12106,10,dinner
2376,12106,8,dinner
2395,12106,7,dinner
2403,12106,4,dinner
2407,12106,7,dinner
2411,12106,5,dinner
2427,12106,8,dinner
2432,12106,6,dinner
2447,12106,10,dinner
2448,12106,5,dinner
2454,12106,8,dinner
2463,12106,7,dinner
2468,12106,5,dinner
2470,12106,5,dinner
2471,12106,6,dinner
2472,12106,6,dinner
2476,12106,5,dinner
2477,12106,6,dinner
2508,12106,4,dinner
2510,12106,8,dinner
2511,12106,7,dinner
2513,12106,10,dinner
2518,12106,10,dinner
2535,12106,8,dinner
2539,12106,8,dinner
2552,12106,5,dinner
2570,12106,7,dinner
2576,12106,6,dinner
2577,12106,8,dinner
2587,12106,6,dinner
2604,12106,10,dinner
2606,12106,10,dinner
2608,12106,7,dinner
2615,12106,5,dinner
2631,12106,8,dinner
2638,12106,10,dinner
2643,12106,6,dinner
2653,12106,6,dinner
2655,12106,10,dinner
2673,12106,7,dinner
2679,12106,10,dinner
2686,12106,8,dinner
2691,12106,6,dinner
2715,12106,10,dinner
2723,12106,5,dinner
2726,12106,4,dinner
2728,12106,10,dinner
2731,12106,9,dinner
2739,12106,4,dinner
2741,12106,4,dinner
2742,12106,9,dinner
2751,12106,9,dinner
2766,12106,5,dinner
2779,12106,5,dinner
2780,12106,4,dinner
2787,12106,8,dinner
2816,12106,4,dinner
2817,12106,7,dinner
2826,12106,6,dinner
2829,12106,5,dinner
2837,12106,8,dinner
2839,12106,8,dinner
2847,12106,9,dinner
2851,12106,10,dinner
2859,12106,4,dinner
2861,12106,10,dinner
2880,12106,6,dinner
2884,12106,6,dinner
2885,12106,7,dinner
2886,12106,6,dinner
2889,12106,5,dinner
2890,12106,10,dinner
2909,12106,8,dinner
2916,12106,6,dinner
2922,12106,6,dinner
2931,12106,7,dinner
2932,12106,4,dinner
2942,12106,9,dinner
2960,12106,7,dinner
2961,12106,9,dinner
2981,12106,5,dinner
2983,12106,7,dinner
2985,12106,5,dinner
2989,12106,6,dinner
2990,12106,10,dinner
2992,12106,7,dinner
10,2383,7,dinner
22,2383,7,dinner
23,2383,5,dinner
36,2383,6,dinner
40,2383,8,dinner
45,2383,10,dinner
50,2383,5,dinner
52,2383,5,dinner
58,2383,8,dinner
78,2383,10,dinner
79,2383,7,dinner
95,2383,8,dinner
97,2383,9,dinner
101,2383,6,dinner
102,2383,9,dinner
106,2383,6,dinner
109,2383,8,dinner
119,2383,6,dinner
121,2383,5,dinner
124,2383,6,dinner
135,2383,7,dinner
141,2383,4,dinner
153,2383,6,dinner
154,2383,4,dinner
156,2383,5,dinner
157,2383,6,dinner
164,2383,4,dinner
178,2383,6,dinner
182,2383,9,dinner
185,2383,9,dinner
197,2383,9,dinner
199,2383,7,dinner
201,2383,9,dinner
203,2383,5,dinner
214,2383,5,dinner
219,2383,8,dinner
232,2383,10,dinner
242,2383,6,dinner
252,2383,10,dinner
256,2383,5,dinner
257,2383,9,dinner
271,2383,6,dinner
273,2383,5,dinner
297,2383,6,dinner
298,2383,6,dinner
299,2383,10,dinner
301,2383,10,dinner
302,2383,5,dinner
307,2383,4,dinner
317,2383,9,dinner
321,2383,8,dinner
341,2383,5,dinner
353,2383,4,dinner
368,2383,9,dinner
373,2383,8,dinner
397,2383,5,dinner
400,2383,9,dinner
406,2383,5,dinner
414,2383,6,dinner
420,2383,10,dinner
421,2383,8,dinner
444,2383,6,dinner
446,2383,8,dinner
447,2383,5,dinner
453,2383,8,dinner
456,2383,7,dinner
463,2383,10,dinner
471,2383,10,dinner
482,2383,5,dinner
484,2383,4,dinner
490,2383,9,dinner
501,2383,6,dinner
510,2383,4,dinner
516,2383,10,dinner
517,2383,10,dinner
519,2383,7,dinner
528,2383,6,dinner
532,2383,6,dinner
533,2383,8,dinner
554,2383,8,dinner
560,2383,8,dinner
572,2383,10,dinner
574,2383,8,dinner
579,2383,5,dinner
583,2383,6,dinner
588,2383,8,dinner
599,2383,4,dinner
604,2383,6,dinner
606,2383,6,dinner
608,2383,4,dinner
613,2383,7,dinner
622,2383,4,dinner
626,2383,10,dinner
628,2383,4,dinner
640,2383,5,dinner
654,2383,4,dinner
657,2383,8,dinner
660,2383,9,dinner
673,2383,8,dinner
677,2383,8,dinner
682,2383,10,dinner
683,2383,10,dinner
690,2383,5,dinner
700,2383,5,dinner
710,2383,4,dinner
711,2383,6,dinner
724,2383,7,dinner
736,2383,9,dinner
742,2383,6,dinner
767,2383,5,dinner
773,2383,4,dinner
774,2383,4,dinner
793,2383,4,dinner
812,2383,6,dinner
814,2383,6,dinner
817,2383,10,dinner
820,2383,4,dinner
823,2383,5,dinner
825,2383,10,dinner
830,2383,4,dinner
841,2383,4,dinner
842,2383,10,dinner
846,2383,6,dinner
848,2383,4,dinner
864,2383,10,dinner
881,2383,10,dinner
883,2383,7,dinner
891,2383,6,dinner
893,2383,7,dinner
897,2383,7,dinner
900,2383,7,dinner
901,2383,9,dinner
916,2383,7,dinner
927,2383,6,dinner
929,2383,7,dinner
940,2383,6,dinner
941,2383,7,dinner
945,2383,9,dinner
948,2383,8,dinner
960,2383,5,dinner
971,2383,4,dinner
972,2383,10,dinner
979,2383,10,dinner
981,2383,9,dinner
991,2383,9,dinner
994,2383,10,dinner
996,2383,7,dinner
1006,2383,10,dinner
1008,2383,5,dinner
1009,2383,5,dinner
1017,2383,6,dinner
1020,2383,7,dinner
1029,2383,5,dinner
1031,2383,7,dinner
1040,2383,9,dinner
1043,2383,9,dinner
1045,2383,5,dinner
1070,2383,4,dinner
1072,2383,9,dinner
1090,2383,7,dinner
1091,2383,4,dinner
1096,2383,10,dinner
1102,2383,8,dinner
1115,2383,8,dinner
1124,2383,9,dinner
1145,2383,4,dinner
1151,2383,6,dinner
1157,2383,4,dinner
1159,2383,5,dinner
1164,2383,4,dinner
1171,2383,9,dinner
1174,2383,8,dinner
1180,2383,8,dinner
1182,2383,6,dinner
1183,2383,4,dinner
1187,2383,5,dinner
1192,2383,9,dinner
1204,2383,10,dinner
1205,2383,10,dinner
1207,2383,4,dinner
1221,2383,10,dinner
1226,2383,10,dinner
1234,2383,10,dinner
1239,2383,9,dinner
1249,2383,8,dinner
1272,2383,6,dinner
1273,2383,5,dinner
1285,2383,9,dinner
1291,2383,5,dinner
1315,2383,5,dinner
1323,2383,7,dinner
1327,2383,8,dinner
1334,2383,7,dinner
1338,2383,4,dinner
1343,2383,6,dinner
1344,2383,9,dinner
1349,2383,7,dinner
1353,2383,4,dinner
1359,2383,6,dinner
1366,2383,7,dinner
1370,2383,5,dinner
1372,2383,10,dinner
1377,2383,7,dinner
1383,2383,4,dinner
1387,2383,5,dinner
1391,2383,8,dinner
1398,2383,8,dinner
1404,2383,10,dinner
1406,2383,5,dinner
1410,2383,5,dinner
1425,2383,5,dinner
1426,2383,6,dinner
1427,2383,9,dinner
1429,2383,8,dinner
1432,2383,9,dinner
1444,2383,5,dinner
1449,2383,9,dinner
1452,2383,9,dinner
1453,2383,10,dinner
1454,2383,5,dinner
1462,2383,8,dinner
1474,2383,9,dinner
1490,2383,5,dinner
1492,2383,8,dinner
1509,2383,4,dinner
1525,2383,10,dinner
1531,2383,8,dinner
1536,2383,4,dinner
1539,2383,8,dinner
1540,2383,8,dinner
1541,2383,8,dinner
1545,2383,10,dinner
1558,2383,6,dinner
1571,2383,9,dinner
1576,2383,4,dinner
1583,2383,10,dinner
1600,2383,9,dinner
1606,2383,5,dinner
1608,2383,6,dinner
1611,2383,4,dinner
1625,2383,8,dinner
1626,2383,10,dinner
1629,2383,10,dinner
1641,2383,5,dinner
1647,2383,8,dinner
1650,2383,9,dinner
1654,2383,7,dinner
1657,2383,10,dinner
1663,2383,4,dinner
1672,2383,5,dinner
1684,2383,9,dinner
1686,2383,9,dinner
1690,2383,10,dinner
1693,2383,8,dinner
1694,2383,5,dinner
1701,2383,7,dinner
1716,2383,5,dinner
1721,2383,10,dinner
1726,2383,8,dinner
1738,2383,9,dinner
1741,2383,5,dinner
1752,2383,8,dinner
1754,2383,4,dinner
1759,2383,6,dinner
1773,2383,4,dinner
1774,2383,4,dinner
1784,2383,8,dinner
1789,2383,6,dinner
1790,2383,6,dinner
1805,2383,5,dinner
1812,2383,4,dinner
1814,2383,8,dinner
1817,2383,10,dinner
1822,2383,6,dinner
1824,2383,10,dinner
1825,2383,10,dinner
1826,2383,5,dinner
1827,2383,6,dinner
1856,2383,10,dinner
1869,2383,4,dinner
1890,2383,7,dinner
1893,2383,5,dinner
1894,2383,10,dinner
1903,2383,8,dinner
1920,2383,5,dinner
1929,2383,6,dinner
1936,2383,6,dinner
1944,2383,10,dinner
1949,2383,8,dinner
1953,2383,6,dinner
1966,2383,6,dinner
1969,2383,5,dinner
1978,2383,6,dinner
1988,2383,6,dinner
1990,2383,4,dinner
2005,2383,7,dinner
2012,2383,5,dinner
2013,2383,6,dinner
2022,2383,9,dinner
2041,2383,10,dinner
2046,2383,10,dinner
2050,2383,4,dinner
2053,2383,7,dinner
2056,2383,8,dinner
2060,2383,5,dinner
2062,2383,10,dinner
2065,2383,8,dinner
2068,2383,5,dinner
2086,2383,9,dinner
2091,2383,6,dinner
2096,2383,9,dinner
2099,2383,8,dinner
2103,2383,7,dinner
2105,2383,4,dinner
2109,2383,7,dinner
2113,2383,7,dinner
2114,2383,5,dinner
2150,2383,4,dinner
2161,2383,7,dinner
2164,2383,10,dinner
2166,2383,5,dinner
2173,2383,7,dinner
2179,2383,5,dinner
2183,2383,6,dinner
2187,2383,9,dinner
2191,2383,5,dinner
2200,2383,10,dinner
2212,2383,4,dinner
2216,2383,10,dinner
2225,2383,10,dinner
2234,2383,6,dinner
2245,2383,4,dinner
2265,2383,4,dinner
2267,2383,8,dinner
2274,2383,10,dinner
2283,2383,8,dinner
2286,2383,8,dinner
2309,2383,5,dinner
2310,2383,5,dinner
2312,2383,10,dinner
2314,2383,4,dinner
2317,2383,9,dinner
2348,2383,4,dinner
2353,2383,8,dinner
2358,2383,5,dinner
2364,2383,8,dinner
2374,2383,4,dinner
2381,2383,9,dinner
2385,2383,10,dinner
2388,2383,6,dinner
2402,2383,6,dinner
2404,2383,9,dinner
2415,2383,7,dinner
2437,2383,4,dinner
2438,2383,9,dinner
2453,2383,5,dinner
2464,2383,6,dinner
2466,2383,9,dinner
2481,2383,5,dinner
2486,2383,5,dinner
2491,2383,7,dinner
2492,2383,7,dinner
2522,2383,4,dinner
2530,2383,4,dinner
2557,2383,4,dinner
2566,2383,9,dinner
2580,2383,6,dinner
2596,2383,8,dinner
2598,2383,6,dinner
2599,2383,9,dinner
2602,2383,8,dinner
2606,2383,6,dinner
2607,2383,9,dinner
2609,2383,8,dinner
2637,2383,7,dinner
2641,2383,9,dinner
2642,2383,9,dinner
2647,2383,10,dinner
2648,2383,8,dinner
2650,2383,9,dinner
2664,2383,10,dinner
2673,2383,7,dinner
2687,2383,8,dinner
2703,2383,7,dinner
2704,2383,4,dinner
2708,2383,10,dinner
2722,2383,4,dinner
2744,2383,7,dinner
2753,2383,9,dinner
2754,2383,6,dinner
2755,2383,4,dinner
2756,2383,8,dinner
2758,2383,6,dinner
2782,2383,5,dinner
2787,2383,9,dinner
2791,2383,8,dinner
2816,2383,6,dinner
2822,2383,5,dinner
2828,2383,7,dinner
2837,2383,7,dinner
2845,2383,6,dinner
2856,2383,10,dinner
2863,2383,4,dinner
2867,2383,7,dinner
2868,2383,4,dinner
2873,2383,6,dinner
2877,2383,10,dinner
2895,2383,10,dinner
2898,2383,4,dinner
2907,2383,6,dinner
2918,2383,8,dinner
2920,2383,9,dinner
2926,2383,8,dinner
2944,2383,10,dinner
2953,2383,4,dinner
2960,2383,9,dinner
2970,2383,8,dinner
2990,2383,5,dinner
2991,2383,8,dinner
2993,2383,5,dinner
2996,2383,9,dinner
10,24090,6,dinner
13,24090,9,dinner
31,24090,8,dinner
32,24090,8,dinner
34,24090,6,dinner
45,24090,7,dinner
48,24090,10,dinner
50,24090,5,dinner
54,24090,9,dinner
67,24090,10,dinner
68,24090,5,dinner
69,24090,10,dinner
73,24090,6,dinner
88,24090,4,dinner
92,24090,5,dinner
95,24090,7,dinner
99,24090,7,dinner
105,24090,5,dinner
112,24090,6,dinner
121,24090,8,dinner
133,24090,10,dinner
151,24090,7,dinner
157,24090,9,dinner
160,24090,10,dinner
170,24090,6,dinner
179,24090,10,dinner
186,24090,9,dinner
189,24090,5,dinner
192,24090,7,dinner
195,24090,4,dinner
196,24090,7,dinner
200,24090,5,dinner
205,24090,4,dinner
206,24090,6,dinner
207,24090,10,dinner
227,24090,9,dinner
234,24090,9,dinner
235,24090,9,dinner
236,24090,7,dinner
240,24090,4,dinner
246,24090,9,dinner
256,24090,7,dinner
261,24090,7,dinner
282,24090,6,dinner
285,24090,6,dinner
302,24090,10,dinner
304,24090,8,dinner
307,24090,7,dinner
324,24090,8,dinner
327,24090,10,dinner
333,24090,9,dinner
340,24090,8,dinner
345,24090,7,dinner
346,24090,7,dinner
350,24090,5,dinner
372,24090,5,dinner
376,24090,8,dinner
377,24090,8,dinner
381,24090,8,dinner
382,24090,7,dinner
388,24090,7,dinner
